notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,winner-size,winner-owner-nationality,winner-selection-status,legal-basis-proc,direct-award-justification-text-proc.lit,direct-award-justification-text-proc.eng,direct-award-justification-proc,framework-buyer-categories-lot.hrv,exclusion-grounds,accessibility-lot,legal-basis-text.ces,no-negocaition-necessary-lot,direct-award-justification-text-proc.fra,framework-value-notice,legal-basis-text.pol,legal-basis-text.deu,framework-buyer-categories-lot.nld,subcontracting-percentage,ipi-measures-applicable-lot,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.pol,framework-buyer-categories-lot.deu,subcontracting-value,direct-award-justification-text-proc.slv,direct-award-justification-text-proc.ita,direct-award-justification-text-proc.spa,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_veat,notice_is_pin-only,notice_is_cn-social,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_cn-desg,notice_is_can-social,notice_is_pin-buyer
b17a8fc5-fc4a-4152-b0d0-3512839f6e05,none,can-standard,258608-2025,,32014L0024,POL,,b3cf7035-cc86-4a4d-91a4-ec8d107e557f,,26150729.68,medium,,selec-w,art. 32 ust. 2 lit. b (ii) Dyrektywy 2014/24/UE,,,technical,,,,,,,,['art. 214 ust. 1 pkt 1 lit. a ustawy Pzp'],,,,,,['Zgodnie z BT 24 i BT 728'],,,,,,EUR,26150729.68,26150729.68,False,17.079387689958644,1,medium,3.0,0,1,0,0,0,0,0,0,0,0
ba41884a-727b-4937-b819-364059b83f17,none,cn-standard,258609-2025,False,32014L0024,SWE,SEK,9649d6a4-5e17-404d-96dd-cf5943f944ea,SEK,7480000.0,,,,,,,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,SEK,650760.0,650760.0,False,13.385897726286748,0,,,1,0,0,0,0,0,0,0,0,0
7f9a7e9e-1b9e-4b56-8273-9f962ff178a0,dps-list,can-standard,258610-2025,,32014L0024,LTU,,8e4d0011-4c9d-4e1d-b070-db663ae1bc55,,70096.58,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,70096.58,70096.58,False,11.15764355031551,0,,,0,1,0,0,0,0,0,0,0,0
1ce05bdf-583a-48f9-98c6-6d8a30186e9e,none,cn-standard,258611-2025,False,32014L0025,AUT,,b3dfbd90-a8da-49b5-a542-729fa0218a4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
158c6d66-9226-4bfe-8776-460bfbd81773,none,cn-standard,258612-2025,False,32014L0024,LTU,EUR,5cce72f8-b45a-4bf7-a83c-3507baa27fa9,EUR,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,150000.0,150000.0,False,11.918397239722838,0,,,1,0,0,0,0,0,0,0,0,0
c0d44075-1b8c-4d73-9741-f32eb10e9e63,none,cn-standard,258613-2025,False,32014L0024,FRA,EUR,06c5de30-f827-4ec6-ba4c-0417c3b12750,EUR,115000.0,,,,,,,,,nati-ground,,,False,,,,,,,,,,,,,,,EUR,115000.0,115000.0,False,11.652696102959753,0,,,1,0,0,0,0,0,0,0,0,0
63b9274e-917d-49aa-9790-98208b336c76,none,can-standard,258614-2025,False,32014L0024,AUT,,9cc6cfb4-156d-43be-9b06-57e7be1b6a99,,185010.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,185010.0,185010.0,False,12.128170561752277,0,,,0,1,0,0,0,0,0,0,0,0
b323e2a7-8358-45bb-9e5c-16de3bc6ec43,none,cn-standard,258615-2025,False,32014L0024,POL,,b5cdfa03-dddb-4f6e-bda6-9ae867e09424,,,,,,,,,,,exg-crim-part|exg-crim-traffick|exg-crim-corrpt|exg-crim-laund|exg-crim-terror|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-distortion|exg-mis-prep-confl|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-liq-admin|exg-sitn-cred-arran|exg-sitn-as-susp|exg-sitn-other|exg-sitn-insolvency,n-inc-just,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
ee8a6b45-575d-4bfd-a3c8-ef466824ff9a,none,cn-standard,258616-2025,False,32014L0024,CHE,,960adffd-8446-456a-9bab-c5b4e7558a96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
53af8a85-509c-44e7-950a-ee8613cf865d,none|none,can-standard,258621-2025,,32014L0024,FRA,,7aa028ec-b2c1-4922-978e-8ae6298624ba,,217384.79,,,selec-w|selec-w,,,,,,,,,,,217384.79,,,,,,,,,,,,,EUR,217384.79,217384.79,False,12.289428888147503,0,,,0,1,0,0,0,0,0,0,0,0
4065b49c-66b9-42c6-bbe6-f1a714b4255b,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258623-2025,,32014L0024,EST|EST|EST,,d4cf8540-c117-4157-b404-173e1f25119b,,5510000.0,,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,5510000.0,,,,,,,,,,,,,EUR,5510000.0,5510000.0,False,15.522075362617285,0,,,0,1,0,0,0,0,0,0,0,0
479fd2dc-80f2-4092-be26-2c7fab3bd2c1,none,can-standard,258624-2025,False,32014L0024,POL,,c2745c29-9cc7-442e-a9ce-0bf2a61c82fb,,1838750.0,large,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,1838750.0,1838750.0,False,14.424597094745359,1,large,4.0,0,1,0,0,0,0,0,0,0,0
f6d4ed77-74d2-42c6-b577-9b29a980bed2,none,can-standard,258625-2025,False,32014L0024,SWE,SEK,5a4a74cf-ffa2-45b4-a4be-0725fa5d384d,SEK,56826000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,SEK,4943862.0,4943862.0,False,15.413657567379738,0,,,0,1,0,0,0,0,0,0,0,0
85098cb8-851d-489e-b31a-7e1ed82cc87d,none,can-standard,258626-2025,False,32014L0024,POL,,bc30fae4-a11f-4962-8a7d-664d013c3135,,1022738.67,large,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,1022738.67,1022738.67,False,13.837995535520642,1,large,4.0,0,1,0,0,0,0,0,0,0,0
cabf35ae-df69-483e-b8a1-7ce7f5a1e92c,none|none|none|none,cn-standard,258627-2025,,32014L0024,FRA,,2fc45790-36c7-427a-b34a-2f69d14ece04,,,,,,,,,,,socsec-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
283668d5-2181-4d1c-9e5d-82f6d072ccd7,none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258628-2025,False,32014L0024,FRA,,8b0836c0-93bb-4506-9131-a5447572047f,,,,,,,,,,,nati-ground,,,False|False|False|False|False|False|False|False|False|False|False|False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c40ddaed-56e3-42ec-9bba-a8a5025cea58,none,cn-standard,258630-2025,False,32014L0024,DEU,,6ac7c5e9-5b3c-417b-9117-c6307a281041,,,,,,vob-a-eu,,,,,bankruptcy,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
a06ddf78-50fd-46ac-bbef-729a0681439f,none,cn-standard,258631-2025,False,32014L0024,ITA,EUR,e0fad204-c51c-413e-8a1a-9207d52b841a,EUR,513040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,513040.0,513040.0,False,13.148111042986603,0,,,1,0,0,0,0,0,0,0,0,0
7c190c33-c7e2-4b8a-8150-e88ceb0c6d91,none,can-standard,258633-2025,,32014L0024,SVN,EUR,7ee8be64-1d4e-40b7-a64a-053e125da249,EUR,810892.6,sme,,selec-w,,,,unsuitable,,,n-inc,,,,,,,,,,,,,,['Preseganje zagotovljenih sredstev naročnika.'],,,EUR,810892.6,810892.6,False,13.605892128436341,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
d3b7f8d2-5ffc-4ff8-aec6-fb6aecbddbda,none,can-standard,258634-2025,,32014L0024,POL,,b56e2ea5-8274-45a3-973c-baab5883220a,,68883.69,small,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,68883.69,68883.69,False,11.140189226214527,1,small,2.0,0,1,0,0,0,0,0,0,0,0
b15432d9-3867-4d51-a3ee-28ad1a7f3e0c,none,can-standard,258635-2025,,32014L0024,FRA,,b42e64b2-1e27-4535-add3-9c964905118c,,2453236.65,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,2453236.65,2453236.65,False,14.71291919991768,0,,,0,1,0,0,0,0,0,0,0,0
a79d2430-9524-4c95-a75c-a9876f7c41e5,none,cn-standard,258636-2025,False,32014L0024,FRA,EUR,fbd5ea14-97b3-4f12-91d2-f2816961cea6,EUR,45000000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,45000000.0,41537332.48450003,True,17.622173069956816,0,,,1,0,0,0,0,0,0,0,0,0
a3f175ba-c60d-4302-80be-6e97ab3c62dc,none,can-standard,258637-2025,,32014L0024,DEU,,b4fbc88e-c020-49ca-8a4a-aeb97d71ec6d,,260000.0,medium,,selec-w,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,260000.0,260000.0,False,12.468440756144114,1,medium,3.0,0,1,0,0,0,0,0,0,0,0
90a7bda9-6a39-4569-b113-88a7f90dddac,none,cn-standard,258638-2025,True,32009L0081,FIN,,8dde349b-e8f5-406c-b8c1-d4c8718f363e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f14d2965-370c-48b6-88d4-1bb05d3abc26,none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258639-2025,False,32014L0024,ITA,EUR,e2b6140a-a9a5-4df2-9c36-5706569b7e0b,EUR,40000000.0,sme|sme|sme|sme|sme|sme|sme|sme|large|sme|large|sme,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,40000000.0,,,,,,,,,,,,,EUR,40000000.0,40000000.0,False,17.50439003707821,12,sme,2.5,0,1,0,0,0,0,0,0,0,0
2c1f8a22-01c7-42f9-9a59-78e5da7adf3b,none,cn-standard,258640-2025,False,32014L0024,DEU,EUR,4897323c-988d-47e7-8f5f-2a5721151e1b,EUR,1000000.0,,,,vob-a-eu,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,1000000.0,1000000.0,False,13.815511557963774,0,,,1,0,0,0,0,0,0,0,0,0
225aeb95-45c8-4136-b6fd-445c2c9f1143,none,cn-standard,258641-2025,False,32014L0024,DEU,,e583838f-4e99-4b4c-ae36-84d401c300db,,,,,,vgv,,,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
6051deb0-09c7-4b75-9325-39213e6963ad,none,cn-standard,258642-2025,False,32014L0024,SVN,,790ab8bb-6222-4782-88dd-73cc8ac6c580,,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
6ec80249-bcf8-4e97-8adc-43cba40d0dd8,none,cn-standard,258643-2025,,32014L0024,FRA,,27098fcf-7bf0-4907-aeb9-dd50fe9ab22a,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c9561a83-14ca-427c-8f48-1fed348413af,none,can-standard,258644-2025,,32014L0024,LTU,,ba894593-c3c8-4791-8cc5-9cac83be98ad,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
6e2f8066-0f5e-4012-9ffa-e988df34ded1,none,can-standard,258645-2025,False,32014L0024,FRA,,9a691cb4-41fc-4856-b21e-f94dbb0c05e2,,280500.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,280500.0,280500.0,False,12.544332569000922,0,,,0,1,0,0,0,0,0,0,0,0
8d993462-fa85-4d3d-8065-1cea08658be8,none,can-standard,258648-2025,,32014L0025,ITA,,fe35ffaf-e270-4e5d-af4a-6962076868d9,,478298.12,medium,,selec-w,,,,technical,,,,,,,,,,,,,,,,,,['Concorrenza assente per motivi tecnici'],,EUR,478298.12,478298.12,False,13.077991589817229,1,medium,3.0,0,1,0,0,0,0,0,0,0,0
045cada2-413a-4a78-8d7a-92f2bdbf0e1e,none,can-standard,258650-2025,False,32014L0024,LTU,EUR,0d87de3e-ea11-4a9d-9f09-706d470c995c,EUR,140000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,140000.0,140000.0,False,11.849404844423074,0,,,0,1,0,0,0,0,0,0,0,0
8ba76ae4-df0c-4796-aa09-435809cba6f9,none,can-standard,258651-2025,False,32014L0024,DEU,,5e91856f-d4f6-4e06-a4fa-46f8d5cad578,EUR,700000.0,,,open-nw,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,700000.0,700000.0,False,13.45883704259595,0,,,0,1,0,0,0,0,0,0,0,0
bf693dff-35d5-41d1-8273-8650cd1bd270,none,cn-standard,258653-2025,,32014L0024,AUT,,7c9f6c60-3448-4994-89a4-e59043d437cb,,,,,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
55a89e00-3112-47a0-baef-fc6ca757fab2,none,can-standard,258654-2025,,32014L0024,HRV|HRV|HRV|HRV|HRV|HRV,EUR,5d155c71-4477-401a-8704-bd2d007a43de,EUR,212000.0,small,,selec-w,,,,,['Naručitelji koji su navedeni u ovoj obavijesti'],,n-inc,,,,,,,,,,,,,,,,,EUR,212000.0,212000.0,False,12.264346270624157,1,small,2.0,0,1,0,0,0,0,0,0,0,0
d29f8d8d-30e3-469d-82e6-52f957cb7e62,none,veat,258655-2025,,32014L0024,FRA,,00c3a2df-acf5-4bbd-b07a-89aa34f47a48,,7820.0,large,FRA,,,,,below-thres,,,,,,['Marché inférieur aux seuils européens'],,,,,,,,,,,,,,EUR,7820.0,7820.0,False,8.964567702601611,1,large,4.0,0,0,1,0,0,0,0,0,0,0
4fe143c6-1b3f-4e8f-8bb2-8b9de2791995,none,cn-standard,258656-2025,False,32014L0024,FRA,EUR,dcd287e8-eb44-4b0b-9e54-d906fb2ae150,EUR,375000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,375000.0,375000.0,False,12.834683971615659,0,,,1,0,0,0,0,0,0,0,0,0
8a88954c-da4c-4f3d-8181-7424c62670aa,none|none|none|none,cn-standard,258657-2025,,32014L0024,FRA,,0a942a02-c503-49d1-9eae-3e3ddc01b69f,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
06ce8581-d11d-4bff-8c0e-4615c639626b,none|none|none|none|none|none|none|none|none,cn-standard,258658-2025,False,32014L0024,HRV,EUR,f3fffa57-69eb-40a4-b12c-3a33a99a1674,EUR,31445704.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,,,EUR,31445704.0,31445704.0,False,17.263772965807,0,,,1,0,0,0,0,0,0,0,0,0
ea3d7abe-67e9-4fc2-ba42-2e29ddf6c3fd,none|none|none|none|none|none|none,can-standard,258659-2025,False,32014L0024,ESP,EUR,36de917e-3909-4756-9fe7-ec9a5f87f330,EUR,4700000.0,small|small|small|small|small|small|medium,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,4700000.0,4700000.0,False,15.363073279446223,7,small,2.0,0,1,0,0,0,0,0,0,0,0
3c3bdcf1-a6c7-4e83-ad5f-03c1f65abbdb,none,can-standard,258660-2025,,32014L0024,BEL,,d3145c52-f725-4620-9279-02054d37e698,,350000.0,,,selec-w,,,,,,,,,,,350000.0,,,,,,,,,,,,,EUR,350000.0,350000.0,False,12.765691290604371,0,,,0,1,0,0,0,0,0,0,0,0
f48b5519-d671-4fa6-bb0b-c00a4e62830d,none,cn-standard,258661-2025,False,32014L0024,ITA,EUR,ecf9c598-8b47-45e6-ad9e-d19eceeeb415,EUR,800000.0,,,,,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,800000.0,800000.0,False,13.592368256649284,0,,,1,0,0,0,0,0,0,0,0,0
eb6d704a-9d3c-4717-8b14-2867b178929c,none,cn-standard,258662-2025,False,32014L0025,DEU,,de52b2c2-04d0-4c75-85ee-5a8725cc0369,,,,,,sektvo,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
71608754-17a5-4b7d-86b9-d086b6b89151,,cn-desg,258664-2025,,32014L0024,FRA,,68ed8d0c-7c75-4982-b49e-5431a1cc5c18,,,,,,,,,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,1,0,0
272e6e97-dc0a-4584-aff1-747fc30b41d9,none|none,cn-standard,258665-2025,,32014L0024,FRA,,830ff254-dc0c-4a8c-96a5-e7108c08c864,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
8576cd49-7756-4a71-bf3d-90d848e3a6e3,none,cn-standard,258666-2025,False,32014L0024,POL,,b1d86166-b826-4db8-a7ae-a310b458b1ed,,,,,,Dyrektywa 2014/24/UE - European Legislation Identifier - art.132 ustawy PZP,,,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misconduct|exg-mis-misrepresent|exg-mis-bre-lab-law,inc,,,,,['Dyrektywa 2014/24/UE - European Legislation Identifier - art.132 ustawy PZP'],,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
5c1118e4-e9a6-4387-9673-ff72a469522f,none|none|none|none|none|none|none|none|none|none|none,cn-standard,258667-2025,False,32014L0024,LTU,EUR,ba9bf26c-0060-4e4c-b5cc-e0e2dd9f6cdc,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
1bc54103-6be7-457b-9100-3256976a38bb,none,cn-standard,258668-2025,,32014L0024,DEU,,7320a020-05a2-4cfb-8502-b2d404a9b0cf,,,,,,vgv,,,,,bankr-nat|bankruptcy|corruption|bankr-nat|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|bankruptcy|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,True,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
ec777b98-8fe9-4364-8ed8-331633c135db,none,can-standard,258669-2025,False,32014L0024,FRA,,b45e64c1-7db7-46e9-b1b1-45bcd0d25c87,,,sme,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
3cd097f5-b4aa-4761-9eeb-def9bbac1140,none|none|none|none|none,can-standard,258670-2025,False,32014L0024,AUT,EUR,32706217-3caf-433a-8a4a-83758d8c46f4,,480000.0,,,selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,480000.0,480000.0,False,13.081543466215237,0,,,0,1,0,0,0,0,0,0,0,0
a850c1e0-06dc-4437-aaf3-a1bd83d96972,none,cn-standard,258671-2025,False,32014L0024,DEU,,35f72bb2-b066-4c96-b7ad-a7d22507156d,,,,,,vgv,,,,,exg-crim-part|exg-sitn-as-susp|exg-crim-corrpt|exg-crim-traffick|exg-sitn-other|exg-mis-misconduct|exg-crim-terror|exg-mis-distortion|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-mis-prep-confl,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c5ee6c6c-caaf-421b-bd85-52f7a5e50ae5,none,cn-standard,258672-2025,False,32014L0025,CZE,CZK,43ccb828-ebcd-4c05-9865-e831b1a15c25,CZK,213276312.0,,,,32014L0025|134/2016 Sb.,,,,,nati-ground,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,CZK,8317776.168,8317776.168,False,15.933905609794156,0,,,1,0,0,0,0,0,0,0,0,0
8f3b9ea9-b507-4e9d-82d7-4369a45ef40c,none|none|none,cn-standard,258673-2025,,32014L0024,DEU,,a49ec6aa-4ea6-4008-8f23-12abcd4baff7,,,,,,vgv,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
28b27c52-07ee-475e-babf-63b42f23c479,none|none,can-standard,258674-2025,,32014L0024,FRA,,0f6cecdf-9688-4b11-8e53-fd9d54be7047,,80000.0,,,selec-w|clos-nw,,,,,,,,,,,80000.0,,,,,,,,,,,,,EUR,80000.0,80000.0,False,11.289794413577894,0,,,0,1,0,0,0,0,0,0,0,0
a610d81f-ab81-43b8-a707-0fd3ebf6b9f0,none,cn-standard,258675-2025,False,32014L0024,FRA,,d03d7e1f-1540-4a9e-b30a-a2d737736bf3,,,,,,,,,,,nati-ground,,,False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
10591041-33db-4055-837a-7481ce5b046b,,qu-sy,258678-2025,,32014L0025,ITA,,f1035c10-4f8f-4213-a4db-16492da10af1,,,,,,,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,0,0,0
735c746c-3aec-4c81-b8e9-3ebd3588371f,none,can-standard,258679-2025,False,32014L0024,DEU,EUR,0a214ab1-1210-4978-9347-65d895ff4415,EUR,34000000.0,,,clos-nw,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,34000000.0,34000000.0,False,17.341871111992198,0,,,0,1,0,0,0,0,0,0,0,0
50792e3e-5ca6-4e6e-a202-6ff23b7dec99,none|none|none,cn-standard,258680-2025,False,32014L0024,POL,,e8f85a42-37e8-4688-9fde-03e4d14c208e,,,,,,art. 129 ust. 1 pkt 1 w zw. z art. 132 ustawy z dnia 11 września 2019 r. - Prawo zamówień publicznych,,,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-env-law|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-natl-bre-nat-law|exg-sitn-insolvency|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
db85712f-2c2e-4d66-ac32-3d4cc5f3aebc,none,can-standard,258681-2025,,32014L0024,BEL,,07cf389f-bf5b-44f9-9eac-4b840eae4719,,329375.52,large,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,329375.52,329375.52,False,12.704956813067875,1,large,4.0,0,1,0,0,0,0,0,0,0,0
73b471cd-520d-4988-8db9-abc40767634c,none|none|none,can-social,258682-2025,,32014L0024,NLD,,648097f7-e005-4f68-8d17-8ccf5af348d9,,,,,clos-nw|clos-nw|clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,0,1,0
0d3f60d0-e92f-4625-8f9d-62e84473e3e9,none,can-standard,258683-2025,False,32014L0024,NLD,EUR,d81bd0a9-2ce0-4bb1-bce8-6e1f0eb07078,EUR,318320.0,small,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,318320.0,318320.0,False,12.670815586588713,1,small,2.0,0,1,0,0,0,0,0,0,0,0
32f3d793-923f-492a-94af-875c8a4b7968,none,cn-standard,258684-2025,,32014L0024,DEU,,6bfde060-98af-4b02-b458-0338941c718d,,,,,,vob-a-eu,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
