notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,winner-size,winner-selection-status,no-negocaition-necessary-lot,legal-basis-proc,winner-owner-nationality,framework-value-notice,direct-award-justification-text-proc.lit,direct-award-justification-proc,legal-basis-text.ces,accessibility-lot,legal-basis-text.pol,framework-buyer-categories-lot.hrv,direct-award-justification-text-proc.deu,direct-award-justification-text-proc.ces,legal-basis-text.deu,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.fin,direct-award-justification-text-proc.ron,direct-award-justification-text-proc.nld,framework-buyer-categories-lot.fra,direct-award-justification-text-proc.bul,subcontracting-percentage,subcontracting-value,direct-award-justification-text-proc.ell,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_veat,notice_is_pin-only,notice_is_pin-rtl,notice_is_cn-social
1556981a-c682-4721-950b-ad353b255479,none,can-standard,270192-2025,False,32014L0024,DEU,,ae450736-b5f2-4725-b3a4-50a27ecca61f,,521769.0,,small,selec-w,,vob-a-eu,DEU,,,,,,,,,,,,,,,,,,,,EUR,521769.0,521769.0,False,13.164982156739514,1,small,2.0,0,1,0,0,0,0,0,0
cf09eca2-1095-449e-a02b-d8f47c3d6363,none,can-standard,270193-2025,,32014L0024,DEU,,ebdd1f5d-ff90-4f38-adde-3a1076313575,,0.0,,large,selec-w,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0
dd3b7b15-cb63-4269-974a-a1f2ce30f6fa,,can-modif,270194-2025,,32014L0024,CZE,,32d64f9b-0f0a-4188-a574-f4c04061f12c,,1975799472.41,,,,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,EUR,1975799472.41,23506828.500000007,True,21.404238950054722,0,,,0,0,1,0,0,0,0,0
01966ce7-ba54-4be6-af0e-a813bf80717b,none,cn-standard,270195-2025,False,32014L0024,DEU,,01966ccb-c878-4759-8c86-15a1dedc542c,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-natl-bre-nat-law|exg-mis-misconduct|exg-mis-misrepresent|exg-pmt-bre-tax|exg-mis-distortion,,,True,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
d8b09300-0b8e-4fbb-89c1-23a4a496df6d,none|none|none|none|none|none,can-standard,270196-2025,False,32014L0024,POL,,52fcd961-0ee2-4682-9a1a-5cd2980c0421,,41277.67,,micro|micro|small|micro,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,41277.67,41277.67,False,10.628101180644153,4,micro,1.0,0,1,0,0,0,0,0,0
984ee5a1-596f-4865-9770-7c6fb1cf6f9e,,can-modif,270197-2025,,32014L0024,ESP,,37d340de-337f-40a8-9977-28233c8b8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0
fb5585c7-6880-4e27-a481-7d4e0fe69072,none,cn-standard,270198-2025,False,32014L0024,HUN,,bd800fa6-3597-4325-8fc3-93e5f715b786,,,exg-natl,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
59d08d03-fded-4779-872f-2706eee76cd9,none,can-standard,270199-2025,,32014L0025,ROU,,cd810338-1cd6-4273-8535-c684ce8f61a6,,1815705.59,,medium,selec-w,,,,28710000.0,,,,,,,,,,,,,,,,10.0,2871000.0,,EUR,1815705.59,1815705.59,False,14.411985255706377,1,medium,3.0,0,1,0,0,0,0,0,0
00849eef-6619-4cca-852a-c305cc971dec,none|none,can-standard,270200-2025,False,32014L0024,POL,,0134fffb-03d4-4f14-a323-d28a9e95db3a,,1996304.75,,medium|sme|medium,selec-w|selec-w,,,POL,,,,,,,,,,,,,,,,,,,,EUR,1996304.75,1996304.75,False,14.506808905485205,3,medium,3.0,0,1,0,0,0,0,0,0
bf5023c2-7a65-4f0f-a759-d1e4b03f14a6,none,cn-standard,270201-2025,False,32014L0024,DEU,,6a1054f8-7bcc-4d8b-9a38-c92a6e2354c8,,,exg-mis-misconduct,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
ea82fa8c-a4ff-4c71-bc4c-f7b7011c8985,none,can-standard,270202-2025,False,32014L0024,AUT,,bd39cb8c-592b-4809-bcfc-26bb19dddf40,,426512.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,426512.0,426512.0,False,12.96339812610585,0,,,0,1,0,0,0,0,0,0
ebf9dc90-def6-4f69-97f4-df7f213afb8f,none|none,can-standard,270203-2025,False,32014L0025,FRA,EUR,289054a3-a276-47a1-98d4-9839efbd9ac3,,194700.0,,,selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,194700.0,194700.0,False,12.179220327453931,0,,,0,1,0,0,0,0,0,0
0f27d829-69cc-4842-a6b7-047ca99fe231,none,can-standard,270204-2025,,32014L0024,ESP,,5f4b0c6d-2bc8-4e34-8d5f-d5a5a968397f,,5971805.13,,sme,selec-w,,,ESP,,,,,,,,,,,,,,,,,,,,EUR,5971805.13,5971805.13,False,15.602559973952859,1,sme,2.5,0,1,0,0,0,0,0,0
e9b4a82b-c792-443b-b041-1a83521ee4a7,none,cn-standard,270206-2025,False,32014L0024,DEU,,cac4bd7d-c7cc-4f9f-9f3b-f0a111ba0830,,,corruption,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
a0e1634e-1d5f-4456-8c7d-1acca1258669,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,270207-2025,,32014L0024,LVA,,912cd7be-9e87-4207-a4c6-3f265e7c5f6c,,268765.4,,small|small|small|small|small|small|small|small|small|small|small|small|small|small|small|small|small|small|small,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,https://eur-lex.europa.eu/eli/dir/2014/24/oj,,,,,,,,,,,,,,,,,,,,,EUR,268765.4,268765.4,False,12.50159787981798,19,small,2.0,0,1,0,0,0,0,0,0
d098352e-36f1-45f4-ae77-e3c35b51d5b0,none,cn-standard,270208-2025,False,32014L0024,DEU,,0c99f4bb-ccd0-41d8-bf21-b487b9d60652,,,exg-natl-bre-nat-law,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e292df27-5c3b-4768-b07c-bdf73de49583,none,can-standard,270209-2025,,32014L0024,CHE,,94352a26-295b-4d43-9de9-abefd2686dfe,,1096130.8,,small,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,1096130.8,1096130.8,False,13.90729799473444,1,small,2.0,0,1,0,0,0,0,0,0
a210e0c9-28d6-4551-b938-3c9df88dd611,none,cn-standard,270210-2025,False,32014L0025,CZE,CZK,ddd9f69a-d7ba-4d04-89d7-f0c3f596a62d,CZK,2102025000.0,,,,,134/2016 Sb.|32014L0025,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES']",,,,,,,,,,,,,,,,CZK,81978975.0,23506828.500000007,True,18.221973382111027,0,,,1,0,0,0,0,0,0,0
1090cffd-3b6f-4c97-9ec8-f74d37877f73,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270211-2025,False,32014L0025,LVA,EUR,ab399d83-9b3b-440a-97db-a7e40511976b,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
819c2516-22c4-4706-b82f-9ac682bbdc54,,veat,270212-2025,,32014L0024,LTU,,89d253ac-280e-4161-b8c1-a8f5fd8ea766,,355498.0,,,,,,,,"['Direktyva 2014/24/ES, straipsnį 32, pastraipą 2, punktas (b) - VPĮ 71 str. 1 d. 2 p.']",technical,,,,,,,,,,,,,,,,,EUR,355498.0,355498.0,False,12.781277715281954,0,,,0,0,0,0,1,0,0,0
e4980c78-94d2-48df-8c7e-b0b7b7c94f44,none,can-standard,270213-2025,False,32014L0024,CZE,CZK,89005928-0da2-4643-ad71-c74ea0f3b37c,CZK,14221659.23,,sme|sme|sme|sme|sme|sme|sme,selec-w,,134/2016 Sb.|32014L0024,CZE,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,554644.70997,554644.70997,False,13.226084828475395,7,sme,2.5,0,1,0,0,0,0,0,0
7b88d5de-05b6-4a5e-b3de-396be8806d3d,none,can-standard,270214-2025,,32014L0024,FRA,,59016406-a62e-4b1d-b537-6f5ea6ef1b12,,1657100.0,,,selec-w,,,,1657100.0,,,,,,,,,,,,,,,,,,,EUR,1657100.0,1657100.0,False,14.320580248081585,0,,,0,1,0,0,0,0,0,0
df3c17b7-ab30-4619-8aba-705ee2fc246e,none,can-standard,270215-2025,,32014L0024,FRA,,683b438d-7454-4e58-a9fb-c6421852db3e,,750000.0,,,selec-w,,,,750000.0,,,,,,,,,,,,,,,,,,,EUR,750000.0,750000.0,False,13.527829818844937,0,,,0,1,0,0,0,0,0,0
c1f5a6f1-d831-4bf0-abd7-493e324bf3fb,none|none|none|none|none,cn-standard,270217-2025,False,32014L0024,FRA,,592fa30d-294a-4865-ab15-16347a645147,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e8629b41-7e53-4625-9869-c8d9e6a5a816,none,cn-standard,270218-2025,False,32014L0024,DEU,,4e9f50bf-e495-404d-b1e5-8078cbcef0c0,,,exg-natl-bre-nat-law,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
004f69f6-3ee5-4eac-a198-2f8d8fea04ed,none,can-standard,270219-2025,,32014L0024,FRA,,9fc0a120-f322-49f9-a632-6661b91b0b17,,15360000.0,,,selec-w,,,,15360000.0,,,,,,,,,,,,,,,,,,,EUR,15360000.0,15360000.0,False,16.547277350787965,0,,,0,1,0,0,0,0,0,0
944184ac-47f9-44bf-9a45-b31cf46aef94,none,can-standard,270220-2025,False,32014L0024,FIN,EUR,eae63b63-b65a-4ecc-8b31-8a681f02cc89,EUR,151372.0,,small,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,151372.0,151372.0,False,11.927502268546807,1,small,2.0,0,1,0,0,0,0,0,0
e4c8b210-dd44-42e8-900c-facfcb71eb7f,none,can-standard,270221-2025,False,32014L0024,DEU,EUR,517d8c38-3a53-4a8a-ad54-49f0f360fbbe,EUR,104550.9,,micro,selec-w,,vob-a-eu,,,,,,,,,,,['VOB/A (EU)'],,,,,,,,,,EUR,104550.9,104550.9,False,11.557438877814558,1,micro,1.0,0,1,0,0,0,0,0,0
21342db8-6705-47c4-bd04-cb0bd70d8c02,none|none,cn-standard,270222-2025,,32014L0024,DEU,,81998b01-b02a-48bb-8ab6-a178df29c501,EUR,672000.0,bankr-nat,,,,vgv,,,,,,,,,,,['Die Vergabeverordnung (VgV) regelt die öffentliche Auftragsvergabe in Deutschland. Die VgV enthält konkrete Erläuterungen über Vergabeverfahren sowie für die Ausrichtung von Wettbewerben. Grundlage für den Erlass der Vergabeverordnung sind § 113 und § 114 Abs. 2 GWB (Gesetz gegen Wettbewerbsbeschränkungen).'],,,,,,,,,,EUR,672000.0,672000.0,False,13.418015107599418,0,,,1,0,0,0,0,0,0,0
c2a68ff7-a2de-4853-a56f-c3675ffe34f7,dps-list|dps-list,can-standard,270223-2025,,32014L0024,CZE,CZK,3b4a2eef-982f-4e6f-b52c-00801ea2684c,CZK,185215.0,,sme,selec-w|selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,7223.385,7223.385,False,8.885217388250359,1,sme,2.5,0,1,0,0,0,0,0,0
49131c85-97c5-43d4-864f-df7a3b534f9f,none,cn-standard,270224-2025,False,32014L0024,NLD,EUR,b1ca6929-aaf1-4678-9b0c-aed8a4b380fd,EUR,396694.0,bankruptcy|corruption|crime-org|finan-laund|fraud|human-traffic|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,396694.0,396694.0,False,12.890923002440132,0,,,1,0,0,0,0,0,0,0
a9f34a72-8308-4321-9b1c-312232c9f569,none,cn-standard,270225-2025,,32014L0024,FRA,,5bd973d8-9a01-4606-b6da-e05cdcb32c39,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
7211cda6-910e-4e78-b980-53088d1daac2,none|none,cn-standard,270226-2025,False,32014L0024,SWE,SEK,d68035cb-f5d4-4ffd-a831-ddf2ee5f95c8,SEK,9600000.0,crime-org,,,,,,,,,,,,,,,,,,,,,,,,,SEK,835200.0,835200.0,False,13.635427693427802,0,,,1,0,0,0,0,0,0,0
ff085733-d7b3-4072-9cc1-371f45a89cbb,none,cn-standard,270228-2025,False,32014L0024,DEU,,7005432b-cf38-4d9b-9c02-9a7b19463e0b,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e2071378-7a1a-4ed4-b094-118fb81cec08,none,can-standard,270229-2025,,32014L0025,HRV,EUR,3e9abf13-8715-4989-a9f2-886528d34f07,EUR,558000.0,,medium,selec-w,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,558000.0,558000.0,False,13.232116033476537,1,medium,3.0,0,1,0,0,0,0,0,0
eeba4645-8725-4824-a090-301ccf7f7d35,none,cn-standard,270230-2025,,32014L0024,FRA,,81f4ecc3-888f-42f3-aedc-a294a9217276,,,bankruptcy,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6ebb3604-2334-46bd-b44d-f4bba88aa4db,none,cn-standard,270231-2025,,32014L0024,FRA,,59fd1d2c-63df-4c78-be10-be032e25f627,,,labour-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
cace8728-bdf0-400e-afdd-4bf112cacf13,none,cn-standard,270232-2025,False,32014L0024,SWE,SEK,7bdaef67-c3f5-4e75-bfa8-d73d4ec51ae5,SEK,5000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,SEK,434999.99999999994,434999.99999999994,False,12.983103608918753,0,,,1,0,0,0,0,0,0,0
8031e625-048e-4c36-92c2-cf7bb6d21f65,none,can-standard,270233-2025,False,32014L0024,DEU,,7537871b-243b-464d-844e-668bb3dc7180,,1249105.63,,medium,selec-w,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,1249105.63,1249105.63,False,14.037939157761546,1,medium,3.0,0,1,0,0,0,0,0,0
dd0b16ce-5d07-4326-b8d5-285b792c5441,none,cn-standard,270234-2025,False,32014L0024,LUX,,52eaa8da-aa5f-473f-ab3d-e9c11010c879,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b96a324e-4047-4115-8212-18772b235e70,none|none,cn-standard,270235-2025,False,32014L0024,SVN,,5610524f-5e4f-4347-a797-c708e778446a,,,,,,,,,,,,,inc|inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
600c0b49-a1d2-43b9-a419-b8608fcdfe8b,none,cn-standard,270236-2025,,32014L0024,DEU,,7b75bf08-6fbd-478e-9580-aa0d884d9b26,,,prof-misconduct,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
29e8cfce-376a-40e2-93b5-e3449cda0aab,none,cn-standard,270237-2025,False,32014L0024,NLD,EUR,d16160c7-670f-4257-b37e-f928bc1d00a9,EUR,5000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5000000.0,5000000.0,False,15.424948670398354,0,,,1,0,0,0,0,0,0,0
0615836b-eb11-40a8-b7b6-0a5c0108508d,none,can-standard,270238-2025,,32014L0024,CHE,,f3e9a58b-1a39-4a70-8b28-005dca5d0340,,494147.35,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,494147.35,494147.35,False,13.110591054731671,1,large,4.0,0,1,0,0,0,0,0,0
835cdf33-f616-4ac4-8e33-bdcd828a40a7,none,can-standard,270239-2025,False,32014L0025,SWE,SEK,2b447052-d967-42e3-b581-47e7f882a137,SEK,4000000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,SEK,348000.0,348000.0,False,12.759960632315702,0,,,0,1,0,0,0,0,0,0
9f55dc6b-ab3d-4ff8-afe4-0ab301928e21,none,can-standard,270240-2025,,32014L0024,DEU,,1daec0ef-83d4-4784-aee8-5778af72965a,,0.0,,large,selec-w,,vob-a,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0
d4064894-b991-4741-8cf3-f9baad21d328,none,can-standard,270241-2025,,32014L0024,CZE,CZK,7350d5b3-a196-4aaf-a7f1-63c7fcf4e1f7,CZK,2011817.05,,sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,78460.86495,78460.86495,False,11.27036798891771,1,sme,2.5,0,1,0,0,0,0,0,0
015ab820-9aae-4d3d-854c-401d2232d13c,none|none,can-standard,270242-2025,,32014L0024,EST,,c8d92c37-31a7-4f29-8288-c861a15dfafb,,,,,clos-nw|clos-nw,,,,,,,,n-inc|n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
b56ab896-0ca3-4971-a2e8-f096b077e58f,,cn-standard,270243-2025,False,32009L0081,DEU,,aabc6be8-9889-44ee-a56e-aa122a4b10ae,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-part|exg-crim-terror|exg-sitn-as-susp|exg-crim-laund|exg-sitn-liq-admin|exg-mis-partic-confl|exg-mis-sanction|exg-crim-traffick|exg-sitn-other|exg-natl-bre-nat-law|exg-mis-misconduct|exg-mis-misrepresent|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-distortion|exg-mis-prep-confl|exg-sitn-insolvency,,,,vsvgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
c9cca1f2-e5e7-4395-a1e2-e7a9d0b610fd,none,can-standard,270244-2025,,32014L0024,ESP,,3b897fd4-b625-4875-9de2-0f27eb57055c,,130578.51,,sme,selec-w,,,ESP,,,,,,,,,,,,,,,,,,,,EUR,130578.51,130578.51,False,11.779737592244688,1,sme,2.5,0,1,0,0,0,0,0,0
9c8f9f2f-8331-4880-b092-b16d1547d58a,none,cn-standard,270245-2025,False,32014L0024,CZE,CZK,b9ff3239-dbac-4712-85a4-5477c7368acd,CZK,2400000.0,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,93600.0,93600.0,False,11.446796346169297,0,,,1,0,0,0,0,0,0,0
de72d222-faad-444c-a0ac-d759e1928abc,none|none|none|none,can-standard,270246-2025,,32014L0025,ROU,,57915af9-b9fa-41f7-b6e9-7eafbc7c9ad4,,933658437.25,,small|small|small|medium|medium|small|small|small|small|small|small|medium|small|small|small|small|medium|small|medium|medium|medium|medium|small|small|small|small|medium|medium|large|small|medium|medium|medium|small,selec-w|selec-w|selec-w|selec-w,,,,649521435.72,,,,,,,,,,,,,,,,,,,EUR,933658437.25,23506828.500000007,True,20.65462123150423,34,small,2.0,0,1,0,0,0,0,0,0
d8f4ffcf-4c3e-4194-8ab6-a302df5b51c9,none|none,cn-standard,270247-2025,,32014L0024,FRA,,f342e62a-195f-4b82-9f75-eeb595bdf3ee,,,misrepresent,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
3a138d21-8004-4565-ad9c-ef9f533013e3,none|none,can-standard,270249-2025,,32014L0025,ROU,,18a9a524-8f5e-4cb0-b026-ebd5105a6e50,,5276569.11,,small,selec-w|selec-w,,,,58104548.5,,,,,,,,,,,,,,,,,,,EUR,5276569.11,5276569.11,False,15.478786844221913,1,small,2.0,0,1,0,0,0,0,0,0
43937311-2849-4f28-9c3d-becd00c7e0d0,none,can-standard,270250-2025,False,32014L0024,NOR,,df3243cd-e66f-41fd-85cd-f90308cd7b0c,,1550000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,1550000.0,1550000.0,False,14.253766134056512,0,,,0,1,0,0,0,0,0,0
59420ab1-99a5-45c0-88a5-7945538c8ea7,none,can-standard,270251-2025,,32014L0025,FRA,,277882f8-883f-4e24-8d1d-436ef23df1c2,,535046.48,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,535046.48,535046.48,False,13.190110769603853,0,,,0,1,0,0,0,0,0,0
0f17d584-2850-4e61-9d65-e506feac508f,none,cn-standard,270253-2025,False,32014L0024,DEU,,0c797a8b-038a-4b56-a502-fdbb80950891,,,exg-natl-bre-nat-law,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
5dbb225b-bc42-4494-9907-039006a80e4c,none,can-standard,270254-2025,False,32014L0024,NOR,,7456947c-ad02-4452-aa33-4f111ec57610,,,,,clos-nw,,Anskaffelsesforskriften,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
ae6f0a1e-a641-4518-b77d-b099f23b105b,none,can-standard,270255-2025,False,32014L0024,CZE,CZK,c3fa9a7f-780a-486a-a13d-c12acede6951,CZK,2222930.0,,sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,86694.27,86694.27,False,11.37015460534038,1,sme,2.5,0,1,0,0,0,0,0,0
2d55c992-b54e-4dd5-b229-fc45ba99b72d,none,can-standard,270256-2025,,32014L0024,CZE,CZK,b6c7dec9-08b7-49f1-a001-c0bac0aa9247,CZK,1900000.0,,sme,selec-w,,134/2016 Sb.|32014L0024,,1900000.0,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,74100.0,74100.0,False,11.21318430646977,1,sme,2.5,0,1,0,0,0,0,0,0
0c4c4fbd-42ac-42e0-abb4-3d2d1cd9b5cc,none,can-standard,270257-2025,,32014L0025,DEU,,f9099a15-3446-4abf-9a37-2201db9f4976,,0.0,,large,selec-w,,sektvo,,,,exclusive,,,,,['N'],,,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0
c49ad78a-07f2-4757-88c4-7138744a6e02,dps-list,cn-standard,270258-2025,,32014L0024,NOR,NOK,2a0898c8-6ad7-48ae-aa90-71b9a87aa2c3,NOK,45000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,NOK,3869999.9999999995,3869999.9999999995,False,15.168765323403864,0,,,1,0,0,0,0,0,0,0
145f33ba-6912-46d5-af1b-ef721ddc3646,none,can-standard,270259-2025,,32014L0024,GRC,,d92194ca-a57f-4c68-8e53-325221492d3b,,218000.0,,sme,selec-w,,,,,,urgency,,,,,,,,,,,,,,,,"['Σύμφωνα με το άρθρο 32 παρ. 2, περίπτ. γ΄, του ν. 4412/2016, όπως ισχύει σήμερα, κατόπιν της με Δ127 ΕΑΔΗΣΥ/2024 Γνώμη της ΕΑΔΗΣΥ και της με ΑΔΑ: ΨΠ0Α46ΨΖ2Ν-Ι22 Απόφασης Συμβουλίου Διοίκησης']",EUR,218000.0,218000.0,False,12.292254928916668,1,sme,2.5,0,1,0,0,0,0,0,0
14ea2ff3-3f3b-455e-9243-ae2489b69acf,,pin-only,270260-2025,,32014L0024,DEU,,,,,,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0
61d9a401-d1f9-4d43-8130-99e9ade2462b,none,cn-standard,270261-2025,False,32014L0024,CZE,CZK,cd67d571-85da-4ab3-8d40-ccb8fcff62a5,CZK,46000000.0,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,1794000.0,1794000.0,False,14.399958879014324,0,,,1,0,0,0,0,0,0,0
d8db587d-34a2-4d3c-aee9-9d99baf88a7c,none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270262-2025,False,32014L0024,FRA,EUR,f305e987-1eb4-4c3b-a0c7-5b9d70908eb6,EUR,302200.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,302200.0,302200.0,False,12.618847637882144,0,,,1,0,0,0,0,0,0,0
